epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,243.858,1.98751,2.39755,1.31625,0.93955,0,0.58082,0.35824,0.3608,0.15727,0.31119,0.29727,0.20536,0.06879,2.01984,2.28204,1.25561,0.95208,0,0.000915875,0.000915875,0.000915875
29,251.944,1.97881,2.38446,1.28476,0.93846,0,0.52918,0.35063,0.36177,0.16215,0.22939,0.25265,0.17056,0.05704,2.09332,2.27975,1.27882,0.9491,0,0.0009035,0.0009035,0.0009035
30,260.009,1.9219,2.42872,1.24344,0.93352,0,0.62702,0.3408,0.35044,0.15249,0.34777,0.25885,0.18592,0.06345,2.0859,2.45041,1.2856,0.94967,0,0.000891125,0.000891125,0.000891125
31,268.108,1.9214,2.37671,1.24584,0.93246,0,0.54954,0.37687,0.36249,0.16006,0.34652,0.30074,0.20355,0.06738,2.03453,2.32155,1.24925,0.94867,0,0.00087875,0.00087875,0.00087875
32,276.227,1.9482,2.40389,1.25075,0.93868,0,0.5035,0.40753,0.3668,0.16216,0.32565,0.30274,0.20466,0.06793,1.99577,2.23395,1.20721,0.93005,0,0.000866375,0.000866375,0.000866375
33,284.262,1.90302,2.33979,1.22837,0.93417,0,0.58075,0.36797,0.35673,0.16063,0.44956,0.28023,0.2252,0.0777,2.0419,2.19641,1.2775,0.96044,0,0.000854,0.000854,0.000854
34,292.423,1.95099,2.34869,1.24659,0.93086,0,0.56261,0.36005,0.35027,0.16148,0.3055,0.27435,0.19326,0.06757,1.95843,2.22905,1.24597,0.9304,0,0.000841625,0.000841625,0.000841625
35,300.513,1.94584,2.36777,1.22974,0.93366,0,0.50492,0.39635,0.3916,0.17266,0.33707,0.30481,0.21239,0.07493,1.97516,2.22792,1.21974,0.94064,0,0.00082925,0.00082925,0.00082925
36,308.916,1.94473,2.37615,1.23693,0.9323,0,0.49118,0.37578,0.3599,0.15617,0.32943,0.31254,0.19411,0.06468,2.02408,2.25433,1.25193,0.94246,0,0.000816875,0.000816875,0.000816875
37,316.978,1.93364,2.34067,1.23525,0.92628,0,0.4926,0.388,0.36733,0.16368,0.33984,0.26783,0.18938,0.06553,2.07202,2.29298,1.25912,0.95039,0,0.0008045,0.0008045,0.0008045
38,325.125,1.9184,2.34165,1.22275,0.91855,0,0.5691,0.31755,0.33373,0.15851,0.36627,0.30415,0.25009,0.08776,2.09533,2.35215,1.24333,0.94992,0,0.000792125,0.000792125,0.000792125
39,333.225,1.89821,2.3148,1.21786,0.92398,0,0.52527,0.37385,0.35445,0.15776,0.30176,0.2807,0.19153,0.06728,2.06301,2.27325,1.24293,0.9381,0,0.00077975,0.00077975,0.00077975
40,341.258,1.884,2.36231,1.19911,0.92474,0,0.49367,0.37565,0.38017,0.17418,0.26059,0.28373,0.176,0.05522,2.04704,2.21226,1.22697,0.94497,0,0.000767375,0.000767375,0.000767375
41,349.267,1.89328,2.31593,1.21006,0.92761,0,0.5885,0.38152,0.38354,0.17686,0.39608,0.25667,0.21373,0.07248,1.98411,2.25064,1.19565,0.93642,0,0.000755,0.000755,0.000755
42,357.441,1.89067,2.38753,1.19613,0.91976,0,0.53621,0.38055,0.37828,0.16758,0.39561,0.28833,0.23647,0.0823,2.06042,2.20682,1.21846,0.94009,0,0.000742625,0.000742625,0.000742625
43,365.696,1.85226,2.26199,1.17659,0.9136,0,0.50623,0.39965,0.37403,0.15731,0.37571,0.30287,0.22025,0.07571,2.15396,2.33549,1.2588,0.9616,0,0.00073025,0.00073025,0.00073025
44,373.708,1.86535,2.25838,1.17151,0.91647,0,0.62434,0.38696,0.38244,0.17034,0.40086,0.29481,0.23902,0.08291,2.02821,2.29827,1.24298,0.93984,0,0.000717875,0.000717875,0.000717875
45,381.841,1.91754,2.35158,1.20408,0.91459,0,0.61813,0.38268,0.38461,0.17095,0.37857,0.28093,0.20171,0.06519,2.01301,2.1705,1.21118,0.94815,0,0.0007055,0.0007055,0.0007055
