epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,858.284,2.20313,2.42282,1.40608,0.00264,0.99879,0.61612,0.45867,0.47803,0.21644,0.31976,0.26733,0.17373,0.06047,2.1498,2.24464,1.30396,0.0114,0,0.000915875,0.000915875,0.000915875
29,889.451,2.15208,2.37263,1.34704,0.00256,0.99494,0.56767,0.42607,0.44773,0.20194,0.27874,0.23281,0.16546,0.05521,2.18633,2.20477,1.38273,0.01128,0,0.0009035,0.0009035,0.0009035
30,919.507,2.14716,2.42674,1.35016,0.00257,0.97531,0.58753,0.44,0.47229,0.22507,0.40555,0.2803,0.2039,0.07406,2.11645,2.26312,1.33602,0.01091,0,0.000891125,0.000891125,0.000891125
31,950.695,2.12391,2.38295,1.35024,0.00247,0.95092,0.55248,0.43667,0.44994,0.2124,0.25983,0.24665,0.1612,0.05551,2.12376,2.15012,1.35592,0.01056,0,0.00087875,0.00087875,0.00087875
32,980.941,2.12601,2.38645,1.35157,0.0025,0.96396,0.55582,0.44429,0.44567,0.20828,0.36116,0.21197,0.15949,0.05636,2.11058,2.15496,1.35153,0.01065,0,0.000866375,0.000866375,0.000866375
33,1011.22,2.10935,2.35736,1.34485,0.00249,0.95167,0.5684,0.44942,0.44435,0.19715,0.33156,0.25536,0.19911,0.06631,2.18654,2.21359,1.40063,0.01123,0,0.000854,0.000854,0.000854
34,1041.37,2.10959,2.31587,1.3364,0.00243,0.89549,0.60967,0.39687,0.44414,0.20915,0.38909,0.24969,0.19355,0.06643,2.17896,2.1955,1.36391,0.01061,0,0.000841625,0.000841625,0.000841625
35,1071.71,2.12784,2.34563,1.32406,0.00243,0.93522,0.76527,0.38458,0.47592,0.21891,0.58674,0.23564,0.20326,0.07094,2.16722,2.1794,1.34123,0.01046,0,0.00082925,0.00082925,0.00082925
36,1101.89,2.10677,2.34976,1.35136,0.00244,0.96418,0.57697,0.45885,0.46756,0.22254,0.35335,0.30336,0.22835,0.08272,2.15663,2.13188,1.35692,0.01046,0,0.000816875,0.000816875,0.000816875
37,1133.12,2.13069,2.34215,1.3673,0.00241,0.95136,0.63831,0.44135,0.4401,0.20658,0.30209,0.25288,0.16207,0.05582,2.08782,2.20104,1.35085,0.01081,0,0.0008045,0.0008045,0.0008045
38,1163.08,2.08651,2.33874,1.31851,0.00236,0.90962,0.62738,0.46998,0.48201,0.23296,0.4057,0.27252,0.19375,0.06639,2.11659,2.28714,1.26683,0.01052,0,0.000792125,0.000792125,0.000792125
39,1193.12,2.08008,2.29184,1.30412,0.00239,0.91372,0.52509,0.46947,0.44967,0.22077,0.33316,0.26749,0.19963,0.07165,2.10761,2.25285,1.29833,0.01063,0,0.00077975,0.00077975,0.00077975
40,1223.27,2.07958,2.33666,1.29337,0.00239,0.90366,0.59873,0.45107,0.46563,0.22306,0.34375,0.25275,0.18367,0.05711,2.11297,2.06098,1.32262,0.01073,0,0.000767375,0.000767375,0.000767375
41,1253.39,2.10107,2.31498,1.30776,0.00241,0.88654,0.65231,0.42909,0.46864,0.22644,0.43008,0.24846,0.20557,0.07551,2.15039,2.24461,1.34281,0.01076,0,0.000755,0.000755,0.000755
42,1283.57,2.0774,2.35428,1.29799,0.00237,0.87886,0.61092,0.45624,0.47581,0.22242,0.3396,0.24174,0.18693,0.06854,2.12217,2.22137,1.31608,0.01011,0,0.000742625,0.000742625,0.000742625
43,1313.65,2.06246,2.25031,1.27751,0.00231,0.88556,0.69202,0.4188,0.4788,0.23131,0.42617,0.25657,0.22037,0.08411,2.08492,2.10623,1.31179,0.01044,0,0.00073025,0.00073025,0.00073025
44,1344.85,2.04229,2.27078,1.25079,0.0023,0.85173,0.62188,0.48486,0.4863,0.2359,0.31622,0.27103,0.18693,0.06988,2.08719,2.13393,1.3048,0.01026,0,0.000717875,0.000717875,0.000717875
45,1375.02,2.06722,2.24222,1.27352,0.00231,0.86874,0.56354,0.4769,0.4678,0.22648,0.34465,0.22435,0.1695,0.05727,2.12884,2.13616,1.30912,0.01124,0,0.0007055,0.0007055,0.0007055
46,1405.19,2.06737,2.30291,1.27054,0.00238,0.89492,0.59295,0.47153,0.47081,0.22838,0.37931,0.24687,0.1751,0.05835,2.10021,2.23567,1.31784,0.01091,0,0.000693125,0.000693125,0.000693125
47,1435.42,2.0171,2.22403,1.26314,0.00222,0.87317,0.64905,0.44655,0.49233,0.23744,0.33207,0.25366,0.1852,0.06716,2.04157,2.13353,1.28947,0.01031,0,0.00068075,0.00068075,0.00068075
48,1465.52,2.02803,2.26178,1.26444,0.00228,0.86733,0.59076,0.45086,0.48064,0.23095,0.35525,0.255,0.18698,0.06662,2.10013,2.23098,1.30896,0.01076,0,0.000668375,0.000668375,0.000668375
49,1495.71,2.00995,2.21467,1.23752,0.00223,0.89456,0.60914,0.45576,0.47075,0.21727,0.39341,0.24611,0.18795,0.06841,2.14785,2.19405,1.33051,0.01033,0,0.000656,0.000656,0.000656
50,1525.97,2.03715,2.26972,1.23785,0.00229,0.87831,0.63347,0.47011,0.49371,0.23723,0.36861,0.25363,0.20181,0.07419,2.0894,2.19719,1.30849,0.01005,0,0.000643625,0.000643625,0.000643625
51,1556.08,1.99739,2.23661,1.25124,0.0022,0.86339,0.55231,0.44605,0.45508,0.21356,0.29324,0.24547,0.18502,0.06325,2.13272,2.19777,1.31386,0.01066,0,0.00063125,0.00063125,0.00063125
52,1586.34,2.02023,2.2146,1.24706,0.00223,0.84477,0.59655,0.44995,0.47151,0.22495,0.3276,0.25653,0.18545,0.06701,2.14614,2.13622,1.34289,0.01017,0,0.000618875,0.000618875,0.000618875
53,1616.58,1.99705,2.22004,1.23467,0.00219,0.83623,0.60441,0.46796,0.47705,0.23799,0.40234,0.27982,0.22354,0.07928,2.05813,2.15207,1.28772,0.01004,0,0.0006065,0.0006065,0.0006065
54,1647.82,2.00257,2.24007,1.24327,0.00217,0.82509,0.61538,0.45937,0.48642,0.23077,0.32377,0.24705,0.17384,0.05961,2.03893,2.19256,1.25549,0.01008,0,0.000594125,0.000594125,0.000594125
55,1677.84,1.963,2.26444,1.19869,0.00215,0.79946,0.61923,0.4581,0.48395,0.23954,0.30653,0.28392,0.19838,0.06972,2.01441,2.23232,1.29419,0.00982,0,0.00058175,0.00058175,0.00058175
56,1707.86,2.01153,2.20163,1.21211,0.00219,0.85147,0.57467,0.4477,0.46183,0.22743,0.36767,0.24124,0.18394,0.06363,2.08127,2.2318,1.33524,0.00981,0,0.000569375,0.000569375,0.000569375
57,1737.95,1.99756,2.21322,1.19413,0.00218,0.82529,0.64861,0.46373,0.4915,0.24189,0.39254,0.278,0.20715,0.06849,2.02857,2.12454,1.28212,0.00981,0,0.000557,0.000557,0.000557
58,1768.12,1.97032,2.18361,1.19916,0.00214,0.79473,0.67217,0.45802,0.49634,0.24697,0.42216,0.27593,0.22732,0.07993,2.02163,2.2903,1.26393,0.0097,0,0.000544625,0.000544625,0.000544625
59,1799.16,1.98116,2.20653,1.20946,0.00214,0.84227,0.55943,0.47302,0.48248,0.24081,0.40419,0.25227,0.19491,0.07095,2.03514,2.20475,1.30003,0.0101,0,0.00053225,0.00053225,0.00053225
60,1829.23,1.95423,2.18622,1.19674,0.00217,0.82399,0.60908,0.43456,0.47039,0.22588,0.36558,0.25738,0.20299,0.07455,2.02831,2.1236,1.31997,0.00971,0,0.000519875,0.000519875,0.000519875
61,1859.4,1.95028,2.09567,1.18837,0.00214,0.82001,0.56468,0.46386,0.47936,0.23909,0.38628,0.27103,0.21133,0.06902,1.99563,2.15095,1.27982,0.00964,0,0.0005075,0.0005075,0.0005075
62,1889.59,1.93754,2.11997,1.166,0.0021,0.82766,0.60253,0.47307,0.48642,0.23608,0.39799,0.28853,0.21984,0.07567,2.08134,2.22741,1.28263,0.00978,0,0.000495125,0.000495125,0.000495125
63,1919.56,1.95081,2.13313,1.17546,0.00214,0.81273,0.59412,0.47986,0.50063,0.24409,0.32834,0.26057,0.18397,0.06191,2.02882,2.16771,1.27071,0.00966,0,0.00048275,0.00048275,0.00048275
64,1949.6,1.95461,2.11548,1.15214,0.0021,0.78603,0.62769,0.46674,0.48972,0.24295,0.36551,0.23833,0.1771,0.06257,2.00925,2.14988,1.237,0.00974,0,0.000470375,0.000470375,0.000470375
65,1979.74,1.91647,2.09973,1.16811,0.00211,0.81393,0.68188,0.44907,0.49561,0.24573,0.32105,0.28648,0.18822,0.06799,2.03209,2.16483,1.26803,0.00966,0,0.000458,0.000458,0.000458
66,2009.86,1.92353,2.11614,1.17539,0.00209,0.79986,0.58148,0.47335,0.48245,0.24423,0.37012,0.29084,0.22101,0.08363,2.01633,2.18909,1.25394,0.00961,0,0.000445625,0.000445625,0.000445625
67,2040.91,1.94843,2.1227,1.18586,0.00207,0.80737,0.61537,0.48024,0.49363,0.24626,0.31086,0.27691,0.19179,0.06878,1.99817,2.23365,1.2846,0.00982,0,0.00043325,0.00043325,0.00043325
68,2071,1.90569,2.08908,1.17183,0.00204,0.80441,0.62782,0.47972,0.50564,0.2439,0.36338,0.28713,0.21952,0.07436,2.04718,2.22991,1.25281,0.00958,0,0.000420875,0.000420875,0.000420875
69,2101.16,1.91188,2.11713,1.12374,0.00207,0.79753,0.59519,0.50235,0.50405,0.24004,0.34757,0.25832,0.18627,0.06569,2.0649,2.22786,1.2693,0.00964,0,0.0004085,0.0004085,0.0004085
70,2131.28,1.90598,2.10867,1.1286,0.00204,0.78264,0.61412,0.48069,0.49141,0.24602,0.33725,0.2583,0.18368,0.06562,2.00852,2.17772,1.24002,0.00964,0,0.000396125,0.000396125,0.000396125
71,2161.51,1.88556,2.10976,1.13514,0.00203,0.78371,0.58964,0.50824,0.5045,0.25364,0.31834,0.29031,0.20556,0.07707,2.01015,2.14075,1.23831,0.00988,0,0.00038375,0.00038375,0.00038375
72,2192.63,1.90713,2.12618,1.16286,0.002,0.80827,0.60646,0.49706,0.51208,0.25888,0.37748,0.28054,0.22428,0.08077,1.97974,2.14431,1.23544,0.00944,0,0.000371375,0.000371375,0.000371375
73,2223.93,1.87778,2.07711,1.13004,0.00199,0.77256,0.62333,0.45461,0.50315,0.252,0.37069,0.27251,0.21616,0.07258,1.95505,2.15666,1.28289,0.00937,0,0.000359,0.000359,0.000359
74,2253.98,1.90899,2.12781,1.13285,0.00202,0.75314,0.66459,0.44125,0.50515,0.25183,0.45393,0.2669,0.23072,0.08485,1.99419,2.13043,1.24406,0.00925,0,0.000346625,0.000346625,0.000346625
75,2284.02,1.87173,2.08336,1.11442,0.00197,0.78051,0.65912,0.47037,0.51979,0.26193,0.40378,0.27049,0.21016,0.06876,1.97542,2.10158,1.23677,0.00932,0,0.00033425,0.00033425,0.00033425
76,2314.14,1.86838,2.08194,1.11606,0.00198,0.77801,0.61484,0.47129,0.50311,0.25558,0.38901,0.26192,0.2245,0.07965,1.98938,2.09001,1.23088,0.00919,0,0.000321875,0.000321875,0.000321875
77,2344.31,1.881,2.0689,1.10446,0.00196,0.77373,0.58669,0.4991,0.50022,0.25763,0.3807,0.24453,0.20252,0.07025,1.96245,2.12253,1.21933,0.00931,0,0.0003095,0.0003095,0.0003095
78,2374.55,1.88257,2.05752,1.11269,0.00193,0.77643,0.57057,0.5009,0.50329,0.25437,0.38775,0.26786,0.19664,0.07213,1.98282,2.12734,1.22847,0.00944,0,0.000297125,0.000297125,0.000297125
79,2404.53,1.87074,2.0493,1.10673,0.00198,0.75055,0.64075,0.46267,0.5153,0.26153,0.42128,0.24721,0.20452,0.07595,1.95257,2.19068,1.21488,0.00947,0,0.00028475,0.00028475,0.00028475
