epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,829.289,2.05519,2.2434,1.28057,0.00231,0.90823,0.6587,0.48688,0.5339,0.25622,0.39377,0.27028,0.20754,0.07556,2.03873,2.24394,1.26361,0.00988,0,0.000915875,0.000915875,0.000915875
29,858.873,2.0246,2.21448,1.28888,0.00231,0.8996,0.58748,0.48887,0.49536,0.24215,0.3872,0.29635,0.2378,0.08928,2.06894,2.16573,1.27817,0.01026,0,0.0009035,0.0009035,0.0009035
30,888.151,2.0184,2.26815,1.26336,0.0023,0.90446,0.60932,0.47803,0.48553,0.24638,0.44546,0.29351,0.22929,0.08876,2.07204,2.17531,1.28981,0.0097,0,0.000891125,0.000891125,0.000891125
31,918.085,2.02353,2.24095,1.28453,0.00229,0.90311,0.61979,0.49858,0.52057,0.25198,0.38951,0.27324,0.20551,0.07729,2.00817,2.17767,1.26388,0.00974,0,0.00087875,0.00087875,0.00087875
32,947.392,2.02448,2.27475,1.25596,0.00233,0.89402,0.62722,0.49799,0.53092,0.26615,0.3962,0.27692,0.22564,0.08158,2.00781,2.06216,1.22965,0.00974,0,0.000866375,0.000866375,0.000866375
33,977.231,1.99645,2.22408,1.23091,0.00228,0.88274,0.63539,0.50529,0.52196,0.27577,0.39214,0.28363,0.21483,0.07703,1.97185,2.05102,1.24369,0.00948,0,0.000854,0.000854,0.000854
34,1006.86,2.00903,2.21099,1.27233,0.00227,0.85636,0.65071,0.49645,0.53916,0.27055,0.40991,0.30947,0.26488,0.10508,2.01357,2.12588,1.25443,0.00952,0,0.000841625,0.000841625,0.000841625
35,1036.61,2.01952,2.23255,1.24599,0.00224,0.87931,0.65146,0.49137,0.5127,0.26236,0.36566,0.30316,0.24261,0.09286,2.02384,2.06124,1.26503,0.00941,0,0.00082925,0.00082925,0.00082925
36,1065.77,1.99131,2.21466,1.23874,0.00221,0.88982,0.60772,0.48203,0.51132,0.26535,0.32636,0.28649,0.22629,0.0836,2.05381,2.12911,1.23349,0.00936,0,0.000816875,0.000816875,0.000816875
37,1094.99,2.01907,2.19233,1.24611,0.00219,0.86616,0.67197,0.49171,0.53557,0.26548,0.39149,0.27973,0.22518,0.08444,2.01938,2.18039,1.23935,0.00958,0,0.0008045,0.0008045,0.0008045
