epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,24.3056,2.52898,3.40014,3.81297,1.11349,0,0.00626,0.24934,0.06353,0.02507,0.00885,0.32039,0.03292,0.01139,2.29952,2.54087,3.95111,0.96824,0,0.000409091,0.000409091,0.000409091
2,32.6567,2.34065,2.56494,2.49777,1.01965,0,0.86654,0.044,0.12227,0.0449,0.78037,0.03364,0.09817,0.03576,2.30069,2.32041,3.10731,0.97628,0,0.000817583,0.000817583,0.000817583
3,40.7318,2.25796,2.56077,2.12902,0.99867,0,0.43127,0.26464,0.25905,0.10827,0.42899,0.24206,0.20863,0.07296,2.24556,2.70401,1.89206,0.99665,0,0.00121782,0.00121782,0.00121782
4,48.5766,2.18601,2.45834,1.91033,0.97714,0,0.47352,0.33132,0.31636,0.13828,0.35949,0.30246,0.21671,0.07517,2.18426,2.34857,1.58915,0.99632,0,0.00121287,0.00121287,0.00121287
5,56.4842,2.20377,2.53637,1.80184,0.9809,0,0.51565,0.365,0.34001,0.15311,0.38703,0.24712,0.19017,0.06593,2.13291,2.34634,1.49656,0.98087,0,0.0012005,0.0012005,0.0012005
6,64.6709,2.12981,2.49209,1.68562,0.97205,0,0.4165,0.36199,0.30911,0.13534,0.32561,0.29009,0.21049,0.08146,2.16788,2.29485,1.5981,0.98348,0,0.00118812,0.00118812,0.00118812
7,72.412,2.09894,2.42818,1.59427,0.95983,0,0.51299,0.38097,0.37337,0.17612,0.29767,0.26627,0.19069,0.0719,2.092,2.16985,1.436,0.95679,0,0.00117575,0.00117575,0.00117575
8,80.3083,2.05622,2.34839,1.54617,0.95919,0,0.52016,0.38315,0.37109,0.17092,0.36309,0.28899,0.20593,0.07536,2.01168,2.20751,1.43062,0.93825,0,0.00116337,0.00116337,0.00116337
9,88.1397,2.03833,2.34021,1.47677,0.95601,0,0.60054,0.34912,0.37459,0.15773,0.33905,0.26374,0.18181,0.06024,2.18364,2.26899,1.4051,0.96003,0,0.001151,0.001151,0.001151
10,96.1938,2.05714,2.29918,1.4544,0.95099,0,0.57684,0.38951,0.38484,0.17873,0.4351,0.30561,0.23421,0.0908,2.00156,2.19717,1.3224,0.94756,0,0.00113863,0.00113863,0.00113863
11,104.124,2.00216,2.36254,1.40913,0.93386,0,0.53728,0.3897,0.37319,0.17985,0.33981,0.28791,0.18607,0.06524,2.00243,2.18891,1.366,0.9369,0,0.00112625,0.00112625,0.00112625
12,112.006,1.9586,2.27572,1.36337,0.93311,0,0.52946,0.36759,0.38274,0.17913,0.41135,0.30372,0.27198,0.1066,1.99767,2.20252,1.33863,0.95089,0,0.00111388,0.00111388,0.00111388
13,119.881,1.94651,2.31549,1.35755,0.94219,0,0.60882,0.40553,0.41241,0.18552,0.47622,0.30419,0.25746,0.09341,2.00334,2.16613,1.28862,0.93842,0,0.0011015,0.0011015,0.0011015
14,127.775,1.97271,2.36621,1.35643,0.9351,0,0.57619,0.37334,0.36635,0.1704,0.32407,0.27764,0.18961,0.06649,1.99254,2.21406,1.30996,0.94066,0,0.00108913,0.00108913,0.00108913
15,135.652,1.93763,2.24952,1.30983,0.93793,0,0.54592,0.40422,0.3922,0.18339,0.40011,0.31278,0.25154,0.08793,1.97509,2.14414,1.2984,0.93759,0,0.00107675,0.00107675,0.00107675
16,143.483,1.93073,2.30182,1.28822,0.9279,0,0.59283,0.42447,0.40117,0.18582,0.38794,0.28046,0.20805,0.07511,2.00273,2.24553,1.26657,0.93204,0,0.00106437,0.00106437,0.00106437
17,151.415,1.94361,2.27962,1.28048,0.92881,0,0.63978,0.40138,0.40486,0.1956,0.36894,0.31942,0.22706,0.08573,1.9005,2.2288,1.25586,0.91748,0,0.001052,0.001052,0.001052
18,159.307,1.9244,2.22614,1.27045,0.92398,0,0.60225,0.40886,0.40302,0.1973,0.41246,0.30791,0.24324,0.09002,1.96515,2.19921,1.24455,0.92047,0,0.00103962,0.00103962,0.00103962
19,167.259,1.87809,2.24874,1.25341,0.91666,0,0.57738,0.41577,0.41772,0.20756,0.39199,0.29925,0.23095,0.0831,1.88961,2.20845,1.2437,0.91997,0,0.00102725,0.00102725,0.00102725
20,175.161,1.89543,2.26107,1.24277,0.92593,0,0.67388,0.43519,0.43721,0.1946,0.43765,0.29212,0.24479,0.08891,2.04141,2.08322,1.21743,0.92963,0,0.00101488,0.00101488,0.00101488
21,183.003,1.89572,2.23323,1.23692,0.9176,0,0.69464,0.38671,0.41687,0.20583,0.44471,0.26487,0.22091,0.08406,1.88774,2.10219,1.21456,0.91209,0,0.0010025,0.0010025,0.0010025
22,190.852,1.90307,2.26699,1.22753,0.91649,0,0.59453,0.43143,0.43864,0.20387,0.42943,0.30992,0.25507,0.09403,1.87659,2.15473,1.20839,0.9043,0,0.000990125,0.000990125,0.000990125
23,198.924,1.85739,2.23825,1.20823,0.91516,0,0.62346,0.3895,0.40256,0.19818,0.50378,0.31157,0.27292,0.10265,1.88749,2.05137,1.25082,0.92304,0,0.00097775,0.00097775,0.00097775
24,206.783,1.86599,2.20594,1.19925,0.91312,0,0.64546,0.40117,0.40245,0.19585,0.49277,0.30874,0.26105,0.10253,1.91282,2.0982,1.21362,0.91441,0,0.000965375,0.000965375,0.000965375
25,214.602,1.84923,2.25781,1.19666,0.91326,0,0.63691,0.41845,0.42702,0.19954,0.44425,0.2991,0.24642,0.0933,1.95189,2.21485,1.23032,0.9044,0,0.000953,0.000953,0.000953
26,222.469,1.85037,2.23165,1.17524,0.9174,0,0.6122,0.4235,0.41969,0.19243,0.3603,0.31469,0.2294,0.07947,2.02638,2.11625,1.23326,0.91504,0,0.000940625,0.000940625,0.000940625
27,230.462,1.82159,2.12301,1.16565,0.91631,0,0.62872,0.41711,0.41836,0.21199,0.45086,0.32655,0.24952,0.09807,1.82672,2.08466,1.16644,0.90692,0,0.00092825,0.00092825,0.00092825
28,238.37,1.82124,2.14747,1.17589,0.90617,0,0.60841,0.4349,0.43477,0.2081,0.38876,0.28844,0.21092,0.07395,1.87231,2.20157,1.22039,0.91059,0,0.000915875,0.000915875,0.000915875
29,246.227,1.81167,2.15772,1.17512,0.90281,0,0.61468,0.41707,0.40746,0.19446,0.46018,0.28953,0.2359,0.08687,2.02254,2.18505,1.24564,0.91186,0,0.0009035,0.0009035,0.0009035
30,254.363,1.77553,2.18781,1.13816,0.90212,0,0.54065,0.42633,0.40823,0.20326,0.43493,0.30519,0.26474,0.10112,1.87804,2.17303,1.21801,0.91565,0,0.000891125,0.000891125,0.000891125
31,262.266,1.7919,2.18935,1.13957,0.90524,0,0.62983,0.41654,0.42976,0.19362,0.41172,0.32394,0.23604,0.08838,1.92627,2.1768,1.21878,0.9199,0,0.00087875,0.00087875,0.00087875
32,270.045,1.81304,2.19261,1.15661,0.90765,0,0.63434,0.43326,0.44594,0.21356,0.3239,0.29443,0.20118,0.07544,1.90731,2.05779,1.18588,0.91452,0,0.000866375,0.000866375,0.000866375
33,277.842,1.78307,2.15551,1.11775,0.90555,0,0.59545,0.43875,0.44062,0.21935,0.42337,0.30943,0.24911,0.09557,1.83687,2.03958,1.1474,0.90562,0,0.000854,0.000854,0.000854
34,285.687,1.79426,2.13852,1.11776,0.90246,0,0.56378,0.42305,0.41582,0.2086,0.44858,0.33682,0.28533,0.10983,1.84918,2.11284,1.19081,0.90014,0,0.000841625,0.000841625,0.000841625
35,293.601,1.80472,2.12836,1.12766,0.90174,0,0.6004,0.43253,0.43799,0.22622,0.3552,0.33133,0.23916,0.09044,1.82323,2.06408,1.14987,0.89541,0,0.00082925,0.00082925,0.00082925
36,301.643,1.83344,2.18786,1.14319,0.90799,0,0.585,0.42365,0.42034,0.2135,0.38258,0.32632,0.23615,0.08646,1.87581,2.11402,1.16097,0.89619,0,0.000816875,0.000816875,0.000816875
37,309.631,1.77746,2.11799,1.11742,0.89605,0,0.60942,0.409,0.4167,0.21425,0.40408,0.27173,0.21967,0.08459,1.85301,2.11806,1.16431,0.90777,0,0.0008045,0.0008045,0.0008045
38,317.636,1.77186,2.13892,1.11726,0.89222,0,0.59157,0.43277,0.40812,0.2041,0.43682,0.31723,0.25843,0.10209,1.87829,2.14766,1.20331,0.90795,0,0.000792125,0.000792125,0.000792125
39,325.811,1.75335,2.10861,1.11601,0.89838,0,0.55483,0.44187,0.43247,0.20894,0.40381,0.32048,0.24278,0.09007,1.85431,2.05344,1.18241,0.90195,0,0.00077975,0.00077975,0.00077975
40,333.994,1.76651,2.17236,1.11523,0.90132,0,0.57703,0.45537,0.44076,0.21253,0.38445,0.28943,0.22962,0.07896,1.84685,2.03586,1.19484,0.89813,0,0.000767375,0.000767375,0.000767375
41,342.025,1.75562,2.14846,1.0975,0.90039,0,0.58613,0.44129,0.44492,0.22444,0.38536,0.3256,0.25387,0.09136,1.84022,2.09344,1.15915,0.89727,0,0.000755,0.000755,0.000755
42,350.167,1.74839,2.17208,1.10231,0.89151,0,0.54392,0.4307,0.41493,0.20611,0.49209,0.28254,0.25177,0.09945,1.86163,2.16216,1.17948,0.90364,0,0.000742625,0.000742625,0.000742625
43,358.434,1.72656,2.12312,1.07732,0.88951,0,0.56062,0.45108,0.42896,0.2113,0.41544,0.34781,0.27122,0.09965,1.87462,2.10646,1.19881,0.90352,0,0.00073025,0.00073025,0.00073025
44,366.617,1.72026,2.09073,1.07227,0.88989,0,0.59743,0.43212,0.43033,0.2109,0.40489,0.32548,0.2649,0.10135,1.84132,2.07166,1.11477,0.90423,0,0.000717875,0.000717875,0.000717875
45,374.715,1.77536,2.13347,1.08848,0.88814,0,0.5753,0.45001,0.43508,0.21395,0.46058,0.30583,0.2705,0.09739,1.90584,2.05692,1.15955,0.91444,0,0.0007055,0.0007055,0.0007055
46,382.765,1.7289,2.10682,1.08335,0.89165,0,0.60523,0.44917,0.44983,0.22608,0.38845,0.2688,0.22292,0.08324,1.8588,2.07389,1.1717,0.9024,0,0.000693125,0.000693125,0.000693125
