epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,13.6214,3.03958,4.20357,5.33381,0.00495,11.9567,0.00497,0.18925,0.02305,0.00961,0.00533,0.20587,0.02204,0.00512,2.65791,3.25087,3.94231,0.01582,0,0.000409091,0.000409091,0.000409091
2,26.0885,2.79023,3.2415,3.82071,0.00381,6.17419,0.80309,0.1261,0.17784,0.06872,0.71384,0.09039,0.09313,0.02976,2.58765,2.91884,2.67434,0.01461,0,0.000817583,0.000817583,0.000817583
3,38.8431,2.70943,3.15058,3.25573,0.00362,3.18149,0.62357,0.21,0.20085,0.07289,0.38051,0.14589,0.06682,0.02137,2.66037,2.9108,2.12533,0.0161,0,0.00121782,0.00121782,0.00121782
4,50.7549,2.67396,3.03716,2.83002,0.00355,2.46624,0.62712,0.20573,0.21469,0.07901,0.42789,0.17947,0.08175,0.02312,2.52149,2.77048,2.29463,0.01398,0,0.00121287,0.00121287,0.00121287
5,62.594,2.63376,3.10717,2.52675,0.00349,2.16528,0.32257,0.30203,0.23165,0.08257,0.19141,0.19558,0.08018,0.02514,2.64882,2.96338,1.96882,0.01567,0,0.0012005,0.0012005,0.0012005
6,74.616,2.61227,2.98988,2.35295,0.00342,1.81992,0.36528,0.28393,0.26509,0.1041,0.23836,0.1931,0.11163,0.03712,2.40291,2.80964,1.86557,0.01403,0,0.00118812,0.00118812,0.00118812
7,86.4872,2.54324,2.87957,2.19886,0.00329,1.39368,0.46376,0.28522,0.25934,0.09328,0.22872,0.21599,0.10943,0.03662,2.58628,2.62794,1.87811,0.01368,0,0.00117575,0.00117575,0.00117575
8,98.4552,2.53322,2.831,2.07964,0.0033,1.30715,0.63625,0.281,0.28998,0.10486,0.29666,0.23417,0.14228,0.04907,2.54577,2.68311,1.82514,0.01389,0,0.00116337,0.00116337,0.00116337
9,110.482,2.51315,2.86592,2.01157,0.00321,1.28986,0.37861,0.3135,0.26228,0.09426,0.26234,0.19055,0.09178,0.02664,2.55728,2.81765,1.85292,0.0138,0,0.001151,0.001151,0.001151
10,122.289,2.48835,2.81967,1.95992,0.00322,1.21471,0.42911,0.30858,0.30572,0.12432,0.34223,0.25851,0.16311,0.05343,2.35594,2.54309,1.71267,0.01226,0,0.00113863,0.00113863,0.00113863
