epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,787.385,1.87843,2.2783,1.15917,0.95307,0,0.64491,0.3956,0.41326,0.19579,0.27476,0.26123,0.18055,0.06212,1.92391,2.19797,1.15568,0.97175,0,0.000915875,0.000915875,0.000915875
29,814.84,1.85645,2.26215,1.12567,0.95624,0,0.5074,0.45617,0.41988,0.20187,0.3183,0.27818,0.19419,0.06374,1.87556,2.21569,1.13911,0.98184,0,0.0009035,0.0009035,0.0009035
30,843.243,1.82053,2.28107,1.10969,0.94987,0,0.55756,0.40874,0.40625,0.18746,0.29397,0.30838,0.20431,0.07171,1.94873,2.29725,1.1918,0.9707,0,0.000891125,0.000891125,0.000891125
31,870.468,1.84314,2.23362,1.11045,0.95142,0,0.6119,0.42019,0.4152,0.18677,0.36098,0.25845,0.1835,0.06193,1.92123,2.13102,1.17562,0.99536,0,0.00087875,0.00087875,0.00087875
32,897.759,1.85628,2.24076,1.12631,0.95628,0,0.53699,0.43861,0.43233,0.19917,0.3018,0.28544,0.19889,0.06851,1.90966,2.18786,1.14425,0.98009,0,0.000866375,0.000866375,0.000866375
33,926.029,1.81235,2.22087,1.09682,0.95344,0,0.53304,0.4084,0.41791,0.19083,0.30373,0.27739,0.21275,0.067,1.96626,2.20973,1.17114,0.98848,0,0.000854,0.000854,0.000854
34,953.433,1.82926,2.20504,1.10165,0.9442,0,0.58879,0.40468,0.41528,0.19491,0.23364,0.25541,0.17523,0.05499,1.9274,2.21222,1.17391,0.96762,0,0.000841625,0.000841625,0.000841625
35,980.748,1.82254,2.23771,1.09417,0.9439,0,0.53009,0.43611,0.42751,0.19951,0.32253,0.28065,0.19678,0.0663,1.88062,2.14308,1.10727,0.96503,0,0.00082925,0.00082925,0.00082925
36,1008.3,1.81445,2.19088,1.09294,0.9371,0,0.55117,0.424,0.41414,0.19849,0.31956,0.28612,0.20325,0.07268,1.89001,2.19373,1.12892,0.96531,0,0.000816875,0.000816875,0.000816875
37,1036.56,1.79332,2.17708,1.08117,0.9318,0,0.5471,0.42651,0.40004,0.18303,0.3528,0.27395,0.19063,0.06148,1.9358,2.11554,1.15967,0.98212,0,0.0008045,0.0008045,0.0008045
