epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1252.96,1.76325,2.11952,1.04992,0.93702,0,0.63297,0.48335,0.47708,0.2238,0.41024,0.32762,0.24289,0.08299,1.81067,2.05505,1.10536,0.959,0,0.000915875,0.000915875,0.000915875
29,1296.67,1.74583,2.11238,1.02422,0.9357,0,0.67113,0.46055,0.48084,0.24003,0.39509,0.3333,0.24991,0.09258,1.75883,2.10947,1.04661,0.9562,0,0.0009035,0.0009035,0.0009035
30,1341.33,1.7314,2.12957,1.04032,0.93893,0,0.60356,0.49346,0.47846,0.23185,0.37178,0.34053,0.23764,0.08977,1.79513,2.03826,1.09571,0.94887,0,0.000891125,0.000891125,0.000891125
31,1385.17,1.76473,2.12311,1.04242,0.93388,0,0.64481,0.48628,0.48508,0.24381,0.36347,0.35861,0.24173,0.08508,1.83252,2.04434,1.07348,0.97103,0,0.00087875,0.00087875,0.00087875
32,1428.76,1.73568,2.11698,1.03331,0.93924,0,0.61061,0.47974,0.49063,0.24393,0.39399,0.32039,0.24905,0.08709,1.79331,1.91949,1.0506,0.96678,0,0.000866375,0.000866375,0.000866375
33,1472.42,1.68653,2.08143,0.99656,0.93554,0,0.66345,0.473,0.48169,0.22956,0.38006,0.30292,0.2355,0.08274,1.85269,2.02861,1.16753,0.96954,0,0.000854,0.000854,0.000854
34,1516.17,1.74392,2.07859,1.02577,0.93275,0,0.60347,0.49125,0.47447,0.22992,0.40991,0.33373,0.26215,0.09951,1.81324,1.97085,1.09716,0.96702,0,0.000841625,0.000841625,0.000841625
35,1559.83,1.75024,2.08681,1.02737,0.92677,0,0.66136,0.47437,0.48861,0.23938,0.4193,0.35051,0.27992,0.10074,1.78993,1.91901,1.0592,0.96045,0,0.00082925,0.00082925,0.00082925
36,1604.68,1.73843,2.08659,1.00907,0.9279,0,0.61822,0.49613,0.4895,0.23802,0.37029,0.32296,0.22524,0.08297,1.81907,2.04321,1.08929,0.94937,0,0.000816875,0.000816875,0.000816875
37,1648.32,1.72112,2.05013,1.01304,0.91915,0,0.55509,0.48709,0.47961,0.2375,0.33503,0.3502,0.24868,0.08215,1.77606,2.06652,1.07647,0.94849,0,0.0008045,0.0008045,0.0008045
38,1692.1,1.70511,2.09241,1.01425,0.91299,0,0.59638,0.48649,0.47839,0.22502,0.39339,0.34806,0.262,0.09188,1.80694,2.0664,1.04816,0.97014,0,0.000792125,0.000792125,0.000792125
39,1735.81,1.66421,2.03122,0.96851,0.91821,0,0.59485,0.47341,0.47971,0.22183,0.36006,0.31621,0.24156,0.08782,1.79521,2.08321,1.09892,0.95889,0,0.00077975,0.00077975,0.00077975
40,1779.56,1.68913,2.11555,0.9861,0.92387,0,0.62404,0.52308,0.51022,0.25893,0.33825,0.31965,0.24422,0.0982,1.75859,1.9907,1.03194,0.94151,0,0.000767375,0.000767375,0.000767375
41,1824.26,1.696,2.08636,0.97818,0.91686,0,0.65764,0.49831,0.50348,0.25434,0.38672,0.2908,0.23966,0.08504,1.77338,2.04675,1.05084,0.94301,0,0.000755,0.000755,0.000755
42,1867.98,1.68092,2.11942,0.9927,0.9168,0,0.5905,0.48081,0.48122,0.23894,0.37275,0.32758,0.26748,0.09865,1.79856,2.16411,1.08839,0.94278,0,0.000742625,0.000742625,0.000742625
43,1911.71,1.66037,2.03898,0.95874,0.90499,0,0.67746,0.48262,0.51232,0.25979,0.37242,0.31756,0.24503,0.08349,1.7244,1.94321,1.03939,0.93054,0,0.00073025,0.00073025,0.00073025
44,1955.48,1.64763,2.03303,0.94703,0.90671,0,0.63807,0.50545,0.49376,0.24559,0.39806,0.32978,0.25499,0.08666,1.70848,2.03143,1.08612,0.92551,0,0.000717875,0.000717875,0.000717875
45,1999.08,1.6857,2.02507,0.97226,0.90418,0,0.61542,0.50907,0.50291,0.24819,0.33997,0.32146,0.22864,0.07832,1.75459,2.02497,1.07813,0.93143,0,0.0007055,0.0007055,0.0007055
46,2042.83,1.64856,2.04458,0.9601,0.9128,0,0.6262,0.51469,0.50483,0.25333,0.40062,0.32575,0.25414,0.09531,1.70123,2.01559,1.02988,0.92948,0,0.000693125,0.000693125,0.000693125
47,2086.59,1.63911,2.01081,0.94163,0.90383,0,0.63028,0.48727,0.50294,0.24784,0.4133,0.32509,0.25633,0.10181,1.75567,2.04186,1.06868,0.93256,0,0.00068075,0.00068075,0.00068075
