epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,539.264,1.79905,2.24736,1.08262,0.93042,0,0.57414,0.4361,0.43604,0.19399,0.39178,0.32659,0.2413,0.08017,1.96341,2.27547,1.14058,0.96641,0,0.000915875,0.000915875,0.000915875
29,558.279,1.75701,2.18468,1.04534,0.92598,0,0.52246,0.46488,0.42193,0.19548,0.33362,0.31024,0.21906,0.07148,1.9926,2.3133,1.11325,0.96825,0,0.0009035,0.0009035,0.0009035
30,577.308,1.7362,2.22332,1.01875,0.92795,0,0.52659,0.42813,0.40676,0.19179,0.34153,0.30087,0.2106,0.07307,1.9485,2.31557,1.15886,0.9664,0,0.000891125,0.000891125,0.000891125
31,596.822,1.75652,2.20147,1.02696,0.92526,0,0.54391,0.45301,0.43758,0.2035,0.33133,0.28414,0.21571,0.07009,1.94141,2.33296,1.10208,0.94458,0,0.00087875,0.00087875,0.00087875
32,616.038,1.76244,2.2193,1.02749,0.92861,0,0.55539,0.42752,0.42637,0.20607,0.33868,0.30104,0.20352,0.06342,1.96313,2.18092,1.11234,0.95035,0,0.000866375,0.000866375,0.000866375
33,635.077,1.71638,2.16467,0.99158,0.92594,0,0.55776,0.45528,0.43726,0.21314,0.35397,0.3317,0.24511,0.08018,1.8608,2.19208,1.07861,0.96889,0,0.000854,0.000854,0.000854
34,654.542,1.74985,2.18858,1.008,0.92084,0,0.57181,0.47013,0.44738,0.21868,0.35597,0.32613,0.23205,0.08012,1.86516,2.11763,1.05461,0.94623,0,0.000841625,0.000841625,0.000841625
35,674.107,1.75585,2.17983,1.00624,0.92166,0,0.57208,0.47143,0.44184,0.216,0.39349,0.31678,0.22745,0.0822,1.81517,2.1231,1.08806,0.9364,0,0.00082925,0.00082925,0.00082925
36,693.214,1.75801,2.16838,1.02786,0.92173,0,0.57367,0.41443,0.41482,0.20029,0.34291,0.34013,0.23687,0.07653,1.88392,2.15225,1.10042,0.95558,0,0.000816875,0.000816875,0.000816875
37,712.247,1.75005,2.14529,1.011,0.91524,0,0.56056,0.46956,0.4267,0.20576,0.35546,0.29771,0.20591,0.06428,1.88001,2.1171,1.06441,0.95173,0,0.0008045,0.0008045,0.0008045
38,731.371,1.73061,2.12471,0.99524,0.9082,0,0.59278,0.45009,0.45458,0.21866,0.41476,0.32932,0.24577,0.08417,1.83567,2.20141,1.07124,0.92211,0,0.000792125,0.000792125,0.000792125
39,750.956,1.7001,2.10262,0.98656,0.91939,0,0.62087,0.42554,0.43353,0.21462,0.38429,0.31911,0.24301,0.08129,1.81568,2.18022,1.07033,0.92262,0,0.00077975,0.00077975,0.00077975
40,770.102,1.6905,2.15668,0.97406,0.91179,0,0.60372,0.44979,0.44858,0.2199,0.38009,0.27914,0.21639,0.07064,1.80025,2.10479,1.0525,0.9306,0,0.000767375,0.000767375,0.000767375
41,789.174,1.70823,2.13257,0.98968,0.91467,0,0.52183,0.4681,0.44369,0.22401,0.41331,0.28316,0.22456,0.07669,1.79994,2.14136,1.0677,0.92285,0,0.000755,0.000755,0.000755
